,titulo,descripcion,inicio_curso,videos_youtube,URL,tema,lecciones
50,iPad,"En este curso encontrarás  cómo usar un iPad y cómo aprovecharlo al máximo para aprender, leer y divertirte al máximo con este dispositivo móvil.",https://edu.gcfglobal.org/es/ipad/estructura-fisica-del-ipad/1/,0,https://edu.gcfglobal.org/es/ipad/,Dispositivos móviles,"Características generales del iPad,Iniciando con el iPad,La pantalla de iPad,Configuración del iPad"
51,¿Cómo usar un celular?,"¡En este curso te enseñaremos a utilizar un celular desde ceros! ¡Conocerás cómo agregar contactos, hacer llamadas, conectarte a WiFi y mucho más!",https://edu.gcfglobal.org/es/como-usar-un-celular/partes-de-un-celular/1/,0,https://edu.gcfglobal.org/es/como-usar-un-celular/,Dispositivos móviles,"Lección 1: Conoce tu celular,Lección 2: Funciones principales de tu celular,Lección 3: ¿Cómo usar el teléfono en un dispositivo móvil?,Lección 4: Ajustes del celular"
52,¿Cómo usar Android?,"En este curso te enseñaremos cómo usar el sistema operativo Android, cómo configurarlo y aprovechar todos sus recursos.",https://edu.gcfglobal.org/es/como-usar-android/que-es-android/1/,https://www.youtube.com/watch?v=ed-ORMFMjiA&list=PLQVIjL9XTrQ0UKtMlW5IsmsETm1RJND8L,https://edu.gcfglobal.org/es/como-usar-android/,Dispositivos móviles,"Comenzar con Android,Configurar un Android,Teléfono en Android,Aplicaciones en Android,Internet en Android,Sincronización de Android,Seguridad en Android,¿Qué otras cosas puedes hacer con Android?"
53,Crear cuenta en Facebook,"Este curso te guiará paso a paso en la creación de tu propia cuenta en Facebook y te dará toda la información que necesitas para que la empieces a usar ya mismo. Además, aprenderás cómo cuidar tu privacidad y verás consejos para mantener segura tu cuenta.
",https://edu.gcfglobal.org/es/crear-cuenta-en-facebook/por-que-usar-facebook/1/,https://www.youtube.com/watch?v=Gy_orYfCCgY&list=PLEB6F339ECBC8F09D,https://edu.gcfglobal.org/es/crear-cuenta-en-facebook/,Redes sociales,"Crear una cuenta en Facebook,Entérate de todo en la página de inicio,¿Qué es la biografía y cómo la uso?,Conoce las funciones más utilizadas,Maneja tu privacidad en Facebook,Encuentra juegos y más aplicaciones en Facebook,Páginas de negocios en Facebook"
54,¿Cómo usar Instagram?,"Aprende a usar Instagram para compartir tus gustos e intereses y aprovecha sus herramientas para posicionar tu marca o negocio en una de las redes sociales más usadas del mundo.

",https://edu.gcfglobal.org/es/como-usar-instagram/como-buscar-a-alguien-en-instagram/1/,https://youtube.com/playlist?list=PLQVIjL9XTrQ0j-p9woqhCvL3dVSszCsDV,https://edu.gcfglobal.org/es/como-usar-instagram/,Redes sociales,"Interacciones en Instagram,Publicaciones en Instagram ,Historias en Instagram ,Configuración de cuenta en Instagram ,Funciones de Instagram "
55,¿Cómo usar Twitter?,"Si quieres enviar mensajes breves, es muy útil que aprendas a usar todas las herramientas que te ofrece esta red social.",https://edu.gcfglobal.org/es/como-usar-twitter/que-es-twitter-y-para-que-sirve/1/,https://www.youtube.com/watch?v=kusKt2duXHI&list=PLQVIjL9XTrQ1CfSuePVboYYHpDfTSUyE1,https://edu.gcfglobal.org/es/como-usar-twitter/,Redes sociales,"Administra tu cuenta de Twitter,Interfaz de Twitter,Publicaciones en Twitter,Interacciones en Twitter,Twitter en dispositivos móviles,Curiosidades y novedades de Twitter"
56,Curso de YouTube,"En este curso, te mostramos cómo utilizar esta plataforma. Aprenderás a comentar, suscribirte y disfrutar de tus canales favoritos.  Además de crear tu propio canal de YouTube para generar contenido y compartirlo con otras personas. ",https://edu.gcfglobal.org/es/curso-de-youtube/que-es-youtube/1/,https://youtu.be/7FvVvdj8tug,https://edu.gcfglobal.org/es/curso-de-youtube/,Redes sociales,Introducción a YouTube
57,¿Cómo usar LinkedIn?,¡Aprende a usar LinkedIn y conoce todos los conceptos relacionados a la red social orientada al mercado laboral y los negocios!,https://edu.gcfglobal.org/es/como-usar-linkedin/que-es-linkedin/1/,https://youtube.com/playlist?list=PLQVIjL9XTrQ0-txDCjwEGtvcVNUVvC-TB,https://edu.gcfglobal.org/es/como-usar-linkedin/,Redes sociales,"Conociendo LinkedIn,Buscar empleo en LinkedIn,LinkedIn en dispositivos móviles,LinkedIn para empresas,Test final"
58,Aplicaciones,"Aquí encontrarás algunas aplicaciones que puedes usar, todo depende de tus necesidades.",https://edu.gcfglobal.org/es/aplicaciones/que-es-google-fotos/1/,0,https://edu.gcfglobal.org/es/aplicaciones/,Aplicaciones,Aplicaciones
59,Aplicaciones para conectarse,Conoce algunas herramientas que te ayudarán a comunicarte con cualquier persona en el mundo a través de internet. ,https://edu.gcfglobal.org/es/aplicaciones-para-conectarse/como-hacer-un-webinar-desde-youtube/1/,0,https://edu.gcfglobal.org/es/aplicaciones-para-conectarse/,Aplicaciones,"¿Cómo hacer un webinar desde YouTube?,WhatsApp y Facebook Messenger,Instagram,Zoom,Slack,Skype,Streamlabs OBS"
60,Cómo usar WhatsApp,Aprende a manejar adecuadamente esta aplicación de mensajería instantánea.,https://edu.gcfglobal.org/es/como-usar-whatsapp/como-instalar-y-crear-una-cuenta-en-whatsapp-/1/,https://www.youtube.com/watch?v=wes4BlAXgzg&list=PLQVIjL9XTrQ2rgxLdYvzq9TjKnJIbeXEE,https://edu.gcfglobal.org/es/como-usar-whatsapp/,Aplicaciones,"Instalar y configurar WhatsApp,Seguridad y Privacidad de WhatsApp,Almacenamiento y uso de red,Uso de WhatsApp,Contactos de WhatsApp,Grupos de WhatsApp"
61,WhatsApp Business,Acércate y mejora la comunicación con tus clientes mediante esta herramienta para enviar mensajes más privados e instantáneos. ,https://edu.gcfglobal.org/es/whatsapp-business/que-es-whatsapp-business/1/,0,https://edu.gcfglobal.org/es/whatsapp-business/,Aplicaciones,"Introducción a WhatsApp Business,Configuración de WhatsApp Business,Catálogos y mensajes masivos,Cómo usar un bot en WhatsApp Business,Consejos y tips"
62,Facebook Messenger,"Al final de este curso, podrás utilizar y manejar correctamente la aplicación de mensajería Facebook Messenger. Además, conocerás las herramientas que posee y cómo puedes sacarle el máximo provecho a su uso personal y comercial.",https://edu.gcfglobal.org/es/facebook-messenger/que-es-facebook-messenger/1/,https://www.youtube.com/playlist?list=PLQVIjL9XTrQ26DMwGHTXarTlyjNRGZfNN,https://edu.gcfglobal.org/es/facebook-messenger/,Aplicaciones,"Primeros pasos en Facebook Messenger,Funciones de Facebook Messenger,Messenger Rooms,Bots para Facebook Messenger,Messenger Kids"
63,Cómo usar Telegram,"Al final de este curso, podrás utilizar y manejar correctamente la aplicación de mensajería Telegram. Además, conocerás las herramientas que posee y cómo puedes sacarle el máximo provecho a los canales y grupos que tiene esta App. ",https://edu.gcfglobal.org/es/curso-de-telegram/que-es-telegram/1/,0,https://edu.gcfglobal.org/es/curso-de-telegram/,Aplicaciones,"Conociendo Telegram,Instalar Telegram,Configurar Telegram,Grupos en Telegram,Canales en Telegram,Bots de Telegram"
64,¿Cómo usar Zoom?,"En este curso aprenderás cómo usar Zoom para tus reuniones, ya sea en una computadora o en un celular  y todo lo que caracteriza a este programa. ",https://edu.gcfglobal.org/es/como-usar-zoom/que-es-zoom/1/,0,https://edu.gcfglobal.org/es/como-usar-zoom/,Aplicaciones,"Conociendo Zoom,Comenzando en Zoom,Funciones básicas de Zoom,Funciones Avanzadas de Zoom,Zoom en móviles,Zoom para la educación,Seguridad y privacidad en Zoom"
65,Skype,Aquí aprenderás cómo funciona Skype y sus beneficios a la hora de comunicarte con otras personas.,https://edu.gcfglobal.org/es/skype/que-es-skype/1/,https://www.youtube.com/watch?v=mBq7baJBRMM&list=PLQVIjL9XTrQ0nM88A1Mrk9iL8N0UvAFVZ,https://edu.gcfglobal.org/es/skype/,Aplicaciones,"Qué es y cómo se crea una cuenta en Skype,Descargar e iniciar sesión en Skype,Configuración de Skype,Cómo hacer llamadas en Skype,Opciones de privacidad de Skype,Opciones avanzadas de Skype,Integra tus cuentas de Facebook y Skype,Skype en dispositivos móviles"
66,Cultura tecnológica,En este curso encontrarás diferentes temas que te ayudarán a complementar tus conocimientos en tecnología,https://edu.gcfglobal.org/es/cultura-tecnologica/como-recuperar-tu-cuenta-de-facebook/1/,0,https://edu.gcfglobal.org/es/cultura-tecnologica/,Recomendaciones tecnológicas,Cultura tecnológica
67,Medios digitales,"¿En dónde lees noticias? ¿Cuáles son los medios por donde te enteras de lo que sucede? Lo más probable es que sea a través de redes sociales y portales web, así que en este curso aprenderás todo lo que debes saber sobre el manejo de la información en internet.",https://edu.gcfglobal.org/es/medios-digitales/que-es-el-filtro-burbuja/1/,0,https://edu.gcfglobal.org/es/medios-digitales/,Recomendaciones tecnológicas,0
68,Los números,"Aprende todo sobre los números: desde su orígen, hasta cómo los clasificamos.",https://edu.gcfglobal.org/es/los-numeros/que-son-los-conjuntos-numericos/1/,0,https://edu.gcfglobal.org/es/los-numeros/,Aritmética,"Los conjuntos numéricos,Contar y ordenar,La recta numérica"
69,Sumar y restar,"En este curso encontrarás toda la información necesaria para aprender a sumar y restar, empezarás  por los conceptos más básicos y ganarás práctica hasta volverte un experto.",https://edu.gcfglobal.org/es/sumar-y-restar/adicion-de-cantidades/1/,https://www.youtube.com/watch?v=0n1KY0xbnOw&list=PLQVIjL9XTrQ0b1zxDKynWi7ezOm3yCDSq,https://edu.gcfglobal.org/es/sumar-y-restar/,Aritmética,"¿Qué es sumar y cómo se hace?,¿Qué es restar y cómo se hace?,Sumas y restas combinadas,Sumar y restar números enteros"
70,Multiplicar,"En este curso podrás entender conceptualmente que es la multiplicación, aprenderás las tablas y podrás practicarlas.  También conocerás la manera correcta de multiplicar números grandes eficientemente y pondrás a prueba lo aprendido.",https://edu.gcfglobal.org/es/multiplicar/que-es-multiplicar/1/,https://www.youtube.com/watch?v=tVdTCrTxFJk&list=PLQVIjL9XTrQ1LFo5P_j49UyDyjo82kCMA,https://edu.gcfglobal.org/es/multiplicar/,Aritmética,"Conceptos Básicos,¿Cómo multiplicar y usar la multiplicación?,Propiedades de la multiplicación,Multiplicar números enteros"
71,Dividir,"En este curso aprenderás qué es la división, desde qué significa, cómo se interpreta, cómo se realiza, cuáles son sus propiedades y mucho más.",https://edu.gcfglobal.org/es/dividir/que-es-dividir/1/,https://www.youtube.com/watch?v=dCOKKQk4ZOI&list=PLQVIjL9XTrQ0vVZ5KM-QvsXue_YdAhETI,https://edu.gcfglobal.org/es/dividir/,Aritmética,"Conceptos básicos,¿Cómo dividir y usar la división?,Propiedades de la división,División de números enteros"
72,Divisores y múltiplos,"En este curso encontrarás toda la información que necesitas acerca de los divisores, los múltiplos, los números primos y cómo se aplican estos conceptos en la resolución de problemas matemáticos y cotidianos.",https://edu.gcfglobal.org/es/divisores-y-multiplos/que-son-los-divisores/1/,https://www.youtube.com/watch?v=8-TOxS-8ZnQ&list=PLQVIjL9XTrQ1I8XnFhjpIXxvnCGO3uam0,https://edu.gcfglobal.org/es/divisores-y-multiplos/,Aritmética,"Divisores y números primos,Los múltiplos"
73,Los decimales,"Aquí aprenderás desde qué son los números decimales, su relación con los fraccionarios, las operaciones y cómo los puedes usar para resolver situaciones de tu vida cotidiana.",https://edu.gcfglobal.org/es/los-decimales/que-son-los-decimales/1/,0,https://edu.gcfglobal.org/es/los-decimales/,Aritmética,"¿Qué son y qué representan los decimales?,Relación entre decimales y fraccionarios,Operaciones con decimales,Los decimales en la vida cotidiana"
74,Fraccionarios,"En este curso encontrarás toda la información que necesitas conocer sobre los fraccionarios.  Qué son, cómo interpretarlos, cómo realizar las distintas operaciones entre ellos, y cómo usarlos para resolver problemas.",https://edu.gcfglobal.org/es/fraccionarios/fracciones-como-partes-de-la-unidad/1/,https://www.youtube.com/watch?v=CvH1KJV28NU&list=PLQVIjL9XTrQ3OnIxq4Vv-eDMQKVXANlZx,https://edu.gcfglobal.org/es/fraccionarios/,Aritmética,"¿Qué son y qué representan las fracciones?,Operaciones con fracciones,Más aplicaciones de las fracciones"
75,Los Conjuntos,En este corto curso aprenderás a crear conjuntos y a determinar los tipos de combinaciones que pueden existir en ellos.,https://edu.gcfglobal.org/es/los-conjuntos/que-es-un-conjunto/1/,https://www.youtube.com/watch?v=aJldatag_k4&list=PLQVIjL9XTrQ3IOREXD6fRlSujYgMPz5YH,https://edu.gcfglobal.org/es/los-conjuntos/,Conjuntos,"Entender los conjuntos,Relaciones entre conjuntos,Operaciones entre conjuntos"
76,Geometría básica,"Aquí podrás repasar los conceptos más básicos de la geometría, y sus principales propiedades,  jugando con ellos a través de divertidos interactivos.",https://edu.gcfglobal.org/es/geometria-basica/elementos-basicos-de-la-geometria/1/,0,https://edu.gcfglobal.org/es/geometria-basica/,Geometría,"Definiciones básicas,Ángulos,Perpendicularidad y paralelismo"
77,Temas básicos,"Aquí encontrarás qué es volumen, masa, peso y densidad de un cuerpo. Además de temas claves como el mínimo común múltiplo y el máximo común divisor.",https://edu.gcfglobal.org/es/temas-basicos/superficie-y-volumen-de-un-cuerpo/1/,0,https://edu.gcfglobal.org/es/temas-basicos/,Aplicaciones y curiosidades de la matemática,"Temas básicos,Historia de los números"
78,Aplicaciones de la matemática,Aplicaciones de la matemática,https://edu.gcfglobal.org/es/aplicaciones-de-la-matematica/enigma-la-matematica-y-la-guerra/1/,0,https://edu.gcfglobal.org/es/aplicaciones-de-la-matematica/,Aplicaciones y curiosidades de la matemática,Aplicaciones de la matemática
79,Álgebra,"Veamos cómo usar números negativos, exponentes,  leer y escribir expresiones algebraicas para resolver diferentes tipos de problemas matemáticos.

",https://edu.gcfglobal.org/es/algebra/orden-de-las-operaciones/1/,https://youtube.com/playlist?list=PLQVIjL9XTrQ1YNwRelu1Nn_KchRbaAasw,https://edu.gcfglobal.org/es/algebra/,Álgebra,"Pre - álgebra,Potenciación,Inverso aditivo y multiplicativo,Radicación,Álgebra básica,Monomios y Polinomios,Factorización,Ecuaciones algebraicas"
80,Leyes de Newton,"Aprende temas básicos de física, como las tres leyes de newton, la ley de la gravedad, movimiento rotativo y circular, entre muchos otros, con nosotros.",https://edu.gcfglobal.org/es/fisica/las-leyes-de-newton/1/,0,https://edu.gcfglobal.org/es/fisica/,Física,"¿Qué son las Leyes de Newton,Test"
81,Conceptos básicos de física,"Es muy importante conocer la definición de tiempo, masa, movimiento, entre otros términos usados en la Física para explicar fenómenos que ocurren a nuestro alrededor. Aquí te los explicamos.",https://edu.gcfglobal.org/es/conceptos-basicos-de-fisica/superficie-y-volumen-de-un-cuerpo/1/,0,https://edu.gcfglobal.org/es/conceptos-basicos-de-fisica/,Física,Términos básicos
82,Unidades de medida,"Aprende a usar las unidades de medida para realizar mediciones exactas de tiempo, distancia, tamaño, entre muchos otros temas más.",https://edu.gcfglobal.org/es/unidades-de-medida/que-es-medir/1/,0,https://edu.gcfglobal.org/es/unidades-de-medida/,Física,"La medición,Cómo medir,Conversiones,Test"
83,Movimiento,"Aprende los conceptos de velocidad, rapidez, aceleración, desplazamiento y distancia para comprender mejor los tipos de movimiento más estudiados en la física.",https://edu.gcfglobal.org/es/movimiento/que-es-el-movimiento/1/,https://youtu.be/u-sqXd8Z6IE,https://edu.gcfglobal.org/es/movimiento/,Física,"Introducción a la cinemática,Tipos de movimiento, Caída libre,Test de movimiento"
